Record.Number,Scientific.Name,Observation.Date,Verified.Date,Specimen.Type,Organism.Type,Status,Region(s),Lat/Long,Longitude,Precision,Location.Notes,Observation.Notes,Submitter,Data.Source,Partner.Project,Updated.Date
1230394,Battus philenor,08/28/2019,09/08/2019,Photograph,butterfly,Stray,United StatesWisconsinWalworth County,42.554188,-88.50346200000001,point record,,It was extremely windy and the butterfly never stopped flapping its wings. It was very difficult to get a picture. It flew quickly from flower to flower,mdking (46444),,,09/08/2019 14:49:32
1230717,Battus philenor,09/02/2019,09/02/2019,Photograph,caterpillar,Resident,United StatesPennsylvaniaFranklin County,40.04357824979887,-77.53938181215221,point record,,,agdsquash (48720),,,09/02/2019 10:49:04
1231116,Battus philenor,09/03/2019,09/03/2019,Photograph,caterpillar,Resident,United StatesPennsylvaniaChester County,39.864910550799394,-75.601197555542,point record,,Found on Pipevine plant. A very active caterpillar. Probably looking for a place to form the chrysalis. Sunny and 86 degrees.,gblkrum (48856),,,09/03/2019 17:25:53
1231140,Battus philenor,09/02/2019,09/04/2019,Photograph,butterfly,Resident,United StatesTennesseePutnam County,36.1820318,-85.49871480000002,point record,,,ButterBelle (63450),,,09/04/2019 19:25:08
1231171,Battus philenor,09/02/2019,09/04/2019,Photograph,butterfly,Resident,United StatesKansasDouglas County,38.82687926531631,-95.17958635655987,point record,1 mile south of the old vinland school.,"Sunny and hot, temp about 92F, actively feeding on a Butterfly Bush.",EastKansas (128995),,,09/04/2019 14:07:30
1231538,Battus philenor,08/22/2019,09/05/2019,Photograph,butterfly,Resident,United StatesOhioHamilton County,39.14317782264227,-84.50864567724608,point record,,This butterfly was observed at the Cincinnati Zoo on a cloudy day between 75-80 degrees F.,denizelaine (130307),,,09/05/2019 20:58:00
1232297,Battus philenor,08/12/2019,09/09/2019,Photograph,butterfly,Resident,United StatesOhioButler County,39.512115363617404,-84.37652193954222,point record,,"A female Pipevine Swallowtail - battus philenor, with an interesting color variation, feeding on lantana in  my yard in southwest Ohio.
",BudOhio (131113),,,09/09/2019 20:24:52
1232298,Battus philenor,08/17/2019,09/09/2019,Photograph,butterfly,Resident,United StatesOhioButler County,39.512117325783464,-84.37650828632457,point record,,"A female Pipevine Swallowtail - battus philenor, with an interesting color variation, ovipositing on one of the 2 varieties of pipevine that I grow  in my yard in southwest Ohio.
Host plant - Pipevine 'aristolochia contorta'",BudOhio (131113),,,09/09/2019 20:25:31
1232481,Battus philenor,09/07/2019,09/10/2019,Photograph,butterfly,Resident,United StatesArizonaCochise County,32.02886546419374,-109.86693926230333,point record,"2450 n Wayne Woods Dr Cochise, Arizona 85606",All over my zinnea flowers,Connieheartsix (131153),,,09/10/2019 21:38:52
1232489,Battus philenor,09/07/2019,09/10/2019,Photograph,butterfly,Resident,United StatesArizonaCochise County,32.0190073,-109.86169889999996,point record,,On Zinnea plant,Connieheartsix (131153),,,09/10/2019 21:33:29
1232558,Battus philenor,07/30/2017,09/11/2019,Photograph,butterfly,Resident,United StatesSouth CarolinaBarnwell County,33.1128009,-81.61117949999999,point record,Steel Creek Landing Road,Steel Creek Landing Road,Debo Boddiford (86830),,,09/11/2019 11:27:30
1232572,Battus philenor,08/11/2018,09/11/2019,Photograph,butterfly,Resident,United StatesSouth CarolinaBarnwell County,33.12296849779264,-81.60926828570558,point record,Steel Creek Landing Road,Steel Creek Landing Road,Debo Boddiford (86830),,,09/11/2019 11:32:44
1232591,Battus philenor,09/07/2019,09/11/2019,Photograph,butterfly,Resident,United StatesArizonaCochise County,32.0190073,-109.86169889999996,point record,,The zinnea flower beds had dozens of swallowtail.,Connieheartsix (131153),,,09/11/2019 16:02:14
1233575,Battus philenor,08/27/2019,09/16/2019,Photograph,butterfly,Resident,United StatesFloridaColumbia County,29.9517462315269,-82.75058899265798,point record,,The butterfly seemed to be mostly blue!,thomass (113001),,,09/16/2019 18:32:19
1233936,Battus philenor,09/18/2019,09/19/2019,Photograph,butterfly,Resident,United StatesTennesseePutnam County,36.1820318,-85.49871480000002,point record,,male,ButterBelle (63450),,,09/19/2019 02:20:31
1233938,Battus philenor,09/18/2019,09/19/2019,Photograph,butterfly,Resident,United StatesTennesseePutnam County,36.1820318,-85.49871480000002,point record,,female,ButterBelle (63450),,,09/19/2019 02:19:54
1234568,Battus philenor,08/10/2019,09/23/2019,Photograph,butterfly,Resident,United StatesMichiganJackson County,42.099706,-84.182075,point record,,,John429 (19444),,,09/23/2019 15:35:32
1234709,Battus philenor,09/21/2019,09/24/2019,Photograph,butterfly,Resident,United StatesTexasFort Bend County,29.7184622,-95.74534840000001,point record,,,loyallonghorn (108682),,,09/24/2019 20:01:40
1234712,Battus philenor,09/21/2019,09/24/2019,Photograph,butterfly,Resident,United StatesTexasFort Bend County,29.7184622,-95.74534840000001,point record,,,loyallonghorn (108682),,,09/24/2019 20:00:45
1235566,Battus philenor,09/29/2019,10/02/2019,Photograph,butterfly,Resident,United StatesTennesseeWhite County,35.82145870799867,-85.37736322537842,point record,,,JRoper (122095),,,10/02/2019 20:40:25
1235609,Battus philenor,09/30/2019,09/30/2019,Photograph,caterpillar,Resident,United StatesFloridaHillsborough County,28.1231393,-82.43105149999997,point record,,On Aristolochia tomentosa. ,mellielong (1405),,,09/30/2019 09:31:14
1237442,Battus philenor,10/12/2019,10/13/2019,Photograph,butterfly,Resident,United StatesTexasFort Bend County,29.718566441622627,-95.74528067422239,point record,,,loyallonghorn (108682),,,10/13/2019 09:07:18
1237975,Battus philenor,10/19/2019,10/21/2019,Photograph,butterfly,Resident,United StatesIllinoisChampaign County,40.07993840101758,-88.20816777576414,point record,,,Tom Wiseman (132066),,,10/21/2019 18:50:26
1238157,Battus philenor,10/01/2019,11/03/2019,Photograph,butterfly,Resident,United StatesTennesseeGrundy County,35.24314440000001,-85.83601920000001,point record,"The Smith-Boeth Monarch Waystation is located just off Short Cut Street and behind 24A Wilkins Street, Monteagle, TN 37356.",This butterfly swept into the garden at speed and flitted from one lantana bloom to another.  A big Monarch on the same blooms seemed to chase it out of the garden!!  The Pipevine returned and all was well.,sbcsmith-rickboeth (129763),,,11/03/2019 13:18:16
1238162,Battus philenor,02/24/2019,10/22/2019,Photograph,butterfly,Resident,United StatesTexasHidalgo County,26.179835,-98.36649260000002,point record,,,Craig M Lipski (112936),,,10/22/2019 22:44:29
1238263,Battus philenor,06/12/2017,10/24/2019,Photograph,butterfly,Resident,United StatesCaliforniaMendocino County,39.304205875939196,-123.77432179079199,point record,At the quarry on Big River Haul Road,"At the quarry along Big River Haul Road Mendocino, Ca",Samela95437 (16348),,,10/24/2019 21:12:36
1238313,Battus philenor,08/04/2019,10/24/2019,Photograph,butterfly,Resident,United StatesOklahomaTulsa County,36.2235273,-95.90826229999999,point record,,,Babo (128791),,,10/24/2019 22:23:30
1238545,Battus philenor,03/22/2017,10/31/2019,Photograph,butterfly,Resident,United StatesSouth CarolinaAllendale County,32.8415732,-81.42620799999997,point record,Cohen's Bluff Landing,Cohen's Bluff Landing,Debo Boddiford (86830),,,10/31/2019 04:31:15
1238623,Battus philenor,10/28/2019,10/31/2019,Photograph,caterpillar,Resident,United StatesArizonaCochise County,31.531067721559456,-110.26720839743092,point record,,Crawling weakly on dry creek bed.  ,jrmbutterfly (118648),,,10/31/2019 23:43:49
1238834,Battus philenor,07/11/2018,11/03/2019,Photograph,butterfly,Resident,United StatesSouth CarolinaAllendale County,32.99940675657673,-81.49040600793455,point record,Johnson's Landing,Johnson's Landing,Debo Boddiford (86830),,,11/03/2019 13:58:58
1239117,Battus philenor,08/30/2018,11/10/2019,Photograph,butterfly,Resident,United StatesFloridaLee County,26.5467642,-81.98193320000001,point record,"Rotary Park, Cape Coral, Florida",At Rotary Park,TomObrock (127247),,,11/10/2019 19:36:17
1239888,Battus philenor,12/02/2019,12/03/2019,Photograph,butterfly,Resident,United StatesTexasHarris County,30.0667111,-95.18712260000001,point record,"Kingwood, Texas 30 miles North of Houston, Texas.",Butterfly has beautiful orange and teal markings underneath wings. It was about 56 F when found not moving much on sidewalk by the grocery store.,YRR777 (132549),,,12/03/2019 01:50:11
1240731,Battus philenor,08/04/2010,12/30/2019,Photograph,butterfly,Stray,United StatesNew MexicoSanta Fe County,35.60182417347006,-106.12378565958414,point record,This location is the west side of the marsh on BLM land in La Cieneguilla.  It can be accessed on foot from the parking lot for the petroglyph trail.  It formerly had a large stand of flowering weeds but has been bulldozed and/or burned more than once in recent years.,First Santa Fe County record.  Found nectaring on Clammyweed.,Jonathan Batkin (132780),,,12/30/2019 10:33:51
1241100,Battus philenor,10/06/2019,01/11/2020,Photograph,caterpillar,Resident,United StatesNew YorkBronx County,40.87200225344004,-73.78471057600461,point record,,,Tindomul1of9 (62927),,,01/11/2020 10:44:39
1241101,Battus philenor,09/30/2019,01/11/2020,Photograph,butterfly,Nonresident,United StatesNew YorkQueens County,40.557126447933655,-73.89925286517857,point record,,,Tindomul1of9 (62927),,,01/11/2020 10:44:05
1241602,Battus philenor,11/21/2006,01/27/2020,Photograph,butterfly,Resident,United StatesArizonaPinal County,33.2785567,-111.1584988,point record,,,Tom Dudones (115304),,,01/27/2020 17:25:53
1242532,Battus philenor,02/08/2020,02/10/2020,Photograph,butterfly,Resident,United StatesArizonaCochise County,31.566813999599777,-110.28319088138232,point record,,"Nice warm and sunny day, photographed in backyard, Sierra Vista, Az",Bob Herrmann (132437),,,02/10/2020 22:08:46
1243017,Battus philenor,02/26/2020,02/28/2020,Photograph,butterfly,Resident,United StatesCaliforniaMarin County,37.84151421310451,-122.55225524851417,point record,,"Zooming around spring vegetation next to stream, near ocean. This one feeding on oxalis flower. 75 degrees, clear day.",alicecas (125717),,,02/28/2020 18:53:05
1243356,Battus philenor,03/10/2020,03/11/2020,Photograph,butterfly,Resident,United StatesCaliforniaAlameda County,37.8562399,-122.24975289999999,point record,"2964 Linden Ave, Berkeley, CA 94705, USA","Sunny, calm skies, temp 63 degrees F",cnbooth (133203),,,03/11/2020 16:09:53
1243392,Battus philenor,03/12/2020,03/13/2020,Photograph,butterfly,Resident,United StatesCaliforniaContra Costa County,37.99062199999999,-122.144285,point record,,feeding on wallflower,alicecas (125717),,,03/13/2020 15:18:51
1243756,Battus philenor,03/20/2020,03/21/2020,Photograph,butterfly,Resident,United StatesCaliforniaButte County,39.59282105165026,-121.53596227191473,point record,,They were mudpuddling alongside some blues,Lemon_and_Licorice (121128),,,03/21/2020 20:07:53
1244683,Battus philenor,07/11/2010,03/29/2020,Photograph,butterfly,Resident,United StatesIndianaShelby County,39.46211389398781,-85.92314531750182,point record,,"Pictures aren't so great, but it was the only time I ever saw it.",C. West (133372),,,03/29/2020 19:03:40
1244926,Battus philenor,03/31/2020,03/31/2020,Photograph,butterfly,Resident,United StatesFloridaClay County,29.9924323,-81.8404553,point record,,It was flying around my flower garden and drinking from my bubblegum petunias.,Carla Griffis (133326),,,03/31/2020 18:22:09
1245638,Battus philenor,04/07/2020,04/13/2020,Photograph,butterfly,Resident,United StatesCaliforniaContra Costa County,37.911052153225405,-122.37762694603272,point record,,,sarabseth (14299),,,04/13/2020 19:43:01
1245720,Battus philenor,10/23/2019,04/15/2020,Photograph,butterfly,Resident,United StatesFloridaSanta Rosa County,30.5993603,-87.1610807,point record,,Found on canna lily blossom in front yard on a sunny fall afternoon,SFellows (133369),,,04/15/2020 18:18:51
1245946,Battus philenor,04/17/2020,04/17/2020,Photograph,butterfly,Resident,United StatesOhioGallia County,38.6355543,-82.3145058,point record,Private property adjacent to protected land,Flying along the edges along a path. Iridescent green and black. Cloudy day breezy and in the liw 60's,Kbossong (133714),,,04/17/2020 20:42:06
1246077,Battus philenor,04/18/2020,04/19/2020,Photograph,butterfly,Resident,United StatesCaliforniaContra Costa County,37.993901128862625,-122.21021986415406,point record,,,alicecas (125717),,,04/19/2020 21:31:04
1246428,Battus philenor,04/21/2020,04/22/2020,Photograph,butterfly,Resident,United StatesArizonaPinal County,33.28029660000001,-111.1593307,point record,,,vmaglio (133107),,,04/22/2020 20:42:48
1246845,Battus philenor,04/25/2020,05/01/2020,Photograph,butterfly,Resident,United StatesGeorgiaMcIntosh County,31.6334509,-81.2811759,point record,"Harris Neck NWR, Barbour River Landing Meadow",,ncrosbyrd (50024),,,05/01/2020 08:41:11
1246993,Battus philenor,06/12/2008,05/26/2020,Photograph,butterfly,Resident,United StatesTennesseeGreene County,36.0239908,-82.9023711,point record,,,Todd Fischer (134086),,,05/26/2020 20:27:56
1247275,Battus philenor,05/02/2020,05/03/2020,Photograph,butterfly,Resident,United StatesOhioGallia County,38.6355536,-82.3145041,point record,Private property adjacent to Crown City Wildlife area ,side view. Unsure of the plant it landed on,Kbossong (133714),,,05/03/2020 10:08:08
1247620,Battus philenor,05/01/2020,05/08/2020,Photograph,butterfly,Resident,United StatesCaliforniaYolo County,38.5744202,-121.8452081,point record,"about 5 miles northwest of Davis, California","Spring morning about 58 degrees, outside Davis, California. This butterfly was solo but joined by a couple tiger swallowtails on a flowering Peruvian lily plant. I'd never seen it before and I've lived in this area since 1971. Based on my review of images it might be an Arizona Red-spotted Purple butterfly. I'm curious to know what type of butterfly it is.",Carol Shearly (134246),,,05/08/2020 10:19:14
1247860,Battus philenor,05/07/2020,05/11/2020,Photograph,butterfly,Resident,United StatesLouisianaGrant Parish,31.512776339641775,-92.46960639953613,point record,"31.511944, -92.469444
Catahouola Hummingbird & Butterfly Garden",,Jeff Trahan (256),,,05/11/2020 13:22:31
1247880,Battus philenor,05/07/2020,05/11/2020,Photograph,butterfly,Resident,United StatesLouisianaGrant Parish,31.6627858,-92.49992720000002,point record,"31.662500, -92.497778
Kisatchie NF, Catahoula Ranger District
Grant Parish, LA",,Jeff Trahan (256),,,05/11/2020 13:19:45
1247924,Battus philenor,04/20/2020,05/09/2020,Photograph,butterfly,Resident,United StatesArkansasPope County,35.609812,-92.89430399999999,point record,North of Hector Arkansas,With many swallowtails in the muds,Ambersilk61 (126295),,,05/09/2020 15:52:17
1248123,Battus philenor,05/05/2020,05/11/2020,Photograph,butterfly,Resident,United StatesTexasTravis County,30.33880804177179,-97.89514308030091,point record,"Observed in a field of native grasses at Commons Ford Ranch Municipal Area, Austin, TX",,BernieM (113892),,,05/11/2020 13:18:04
1248139,Battus philenor,05/05/2020,05/13/2020,Photograph,butterfly,Resident,United StatesTexasTravis County,30.337856971896258,-97.8949202447357,point record,On thistle in native prairie grass field,,BernieM (113892),,,05/13/2020 09:46:07
1248480,Battus philenor,05/15/2020,05/15/2020,Photograph,butterfly,Resident,United StatesFloridaAlachua County,29.714835137156502,-82.48793193146818,point record,,,ezettler (130278),,,05/15/2020 18:36:09
1248664,Battus philenor,05/16/2020,05/17/2020,Photograph,butterfly,Resident,United StatesSouth CarolinaBerkeley County,33.15222161248759,-79.77856492068128,point record,In Berkeley Co. section of the Francis Marion NF,With Donna,Dennis Forsythe (116027),,,05/17/2020 09:18:37
1248863,Battus philenor,05/10/2020,05/24/2020,Photograph,butterfly,Resident,United StatesTexasAnderson County,31.9604411,-95.8906037,point record,,,cosmic_cat (54471),,,05/24/2020 22:09:10
1249047,Battus philenor,05/16/2020,05/24/2020,Photograph,butterfly,Resident,United StatesLouisianaGrant Parish,31.7147188,-92.5334869,point record,"31.715464, -92.534970
Catahoula Catahoula National Wildlife Management Preserve
Grant Parish, LA",,Jeff Trahan (256),,,05/24/2020 21:57:40
1249697,Battus philenor,05/23/2020,05/24/2020,Photograph,caterpillar,Resident,United StatesCaliforniaEl Dorado County,38.74769077411694,-121.06010913848877,point record,,,Momallinson (134724),,,05/24/2020 17:06:14
1249881,Battus philenor,05/24/2014,06/01/2020,Photograph,butterfly,Resident,United StatesNew MexicoEddy County,32.114650067659284,-104.45601491517588,point record,,While birding at Washington Ranch,mouser (65987),,,06/01/2020 19:43:39
1250045,Battus philenor,05/24/2020,05/28/2020,Photograph,butterfly,Resident,United StatesGeorgiaScreven County,32.82304782210805,-81.4673174416504,point record,Tuckahoe WMA,Tuckahoe WMA,Debo Boddiford (86830),,,05/28/2020 11:43:26
1250051,Battus philenor,05/24/2020,05/27/2020,Photograph,butterfly,Resident,United StatesPennsylvaniaJuniata County,40.62034999532736,-77.03722170111637,point record,,,Cameala (113218),,,05/27/2020 09:02:38
1250957,Battus philenor,06/23/2012,06/01/2020,Photograph,butterfly,Resident,United StatesPennsylvaniaAdams County,39.8132494,-77.233732,point record,,,cattailsandcobwebs (116550),,,06/01/2020 04:00:46
1250999,Battus philenor,05/30/2020,06/02/2020,Photograph,butterfly,Resident,United StatesLouisianaGrant Parish,31.696327919470363,-92.4742838788509,point record,Kisatchie National Forest Catahoula Ranger District -- FS Rd 131 north of FS Rd 128,Conditions: about 70 F.; sunny. Habitat: roadside in small clearing in hilly pine forest,Jonathan Clark (60384),,,06/02/2020 10:59:09
1251026,Battus philenor,05/30/2020,06/01/2020,Photograph,butterfly,Resident,United StatesArizonaCochise County,31.548512757382372,-110.21925601694946,point record,It was out in an open field among some  houses east of Sierra Vista,Saw these two locked together. It is in Arizona near Sierra Vista. We are new to Arizona and unfamiliar with the butterflies,calidris (11209),,,06/01/2020 13:20:57
1251128,Battus philenor,05/26/2020,06/04/2020,Photograph,butterfly,Resident,United StatesTennesseeLincoln County,35.236985976635864,-86.71268958539167,point record,,75 degrees and cloudy.,Jay Brasher (112512),,,06/04/2020 15:33:05
1253364,Battus philenor,09/21/2019,06/14/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,"torn, missing large portions of wings",billd (62929),,,06/14/2020 11:56:16
1253366,Battus philenor,09/21/2019,06/14/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,"torn, missing portion of wing but seems different than 1253364",billd (62929),,,06/14/2020 11:57:33
1253368,Battus philenor,09/21/2019,06/14/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,"front ventral shot only, possibly same individual as one of 2 previous submissions",billd (62929),,,06/14/2020 12:01:42
1253369,Battus philenor,09/21/2019,06/14/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,"ventral shot only, markings seem different than 1253368",billd (62929),,,06/14/2020 11:54:01
1253487,Battus philenor,04/01/2020,06/14/2020,Photograph,butterfly,Resident,United StatesCaliforniaContra Costa County,37.85841009683082,-122.0641388121643,point record,,,Jennifer7 (135567),,,06/14/2020 19:52:37
1254038,Battus philenor,05/08/2020,06/17/2020,Photograph,butterfly,Resident,United StatesMissouriBoone County,39.04575614198665,-92.23114317112422,point record,Wildhaven - Audubon Nature Area,,Eric Wood (112083),,,06/17/2020 13:39:11
1254549,Battus philenor,06/17/2020,06/19/2020,Photograph,butterfly,Resident,United StatesArizonaPima County,32.233684985614936,-111.0693487048722,point record,,"Around dusk on a typically warm and dry evening, this Swallowtail caught my eye as it flew to the palo verde.",Honu Green (124429),,,06/19/2020 17:11:20
1255021,Battus philenor,09/29/2019,06/22/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,,billd (62929),,,06/22/2020 10:07:35
1255336,Battus philenor,10/02/2019,06/23/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,,billd (62929),,,06/23/2020 07:13:57
1255534,Battus philenor,06/22/2020,06/24/2020,Photograph,butterfly,Resident,United StatesGeorgiaHancock County,33.16973070936596,-83.14078560097349,point record,,Sunny afternoon on lantana,farmgirl478 (135831),,,06/24/2020 06:16:36
1255836,Battus philenor,10/04/2019,06/26/2020,Photograph,butterfly,Resident,United StatesOklahomaGarfield County,36.3915757,-97.8708669,point record,,very worn,billd (62929),,,06/26/2020 19:12:57
1256396,Battus philenor,06/06/2020,06/28/2020,Photograph,butterfly,Resident,United StatesArizonaPima County,32.27925540839076,-111.02121634666176,point record,,,DannyboyKS (88540),,,06/28/2020 15:41:34
1257268,Battus philenor,06/28/2020,07/01/2020,Photograph,caterpillar,Resident,United StatesVirginiaMontgomery County,37.19796735625167,-80.38720875253269,point record,Rugged terrain on side of road,Found on Aristolochia macrophylla ,Cyrus Li (55491),,,07/01/2020 19:22:32
1257553,Battus philenor,04/08/2018,07/06/2020,Photograph,butterfly,Resident,United StatesTexasBandera County,29.756749388485826,-99.48561072349548,point record,,,Redheart Canyonlands (50606),,,07/06/2020 06:55:53
1257648,Battus philenor,07/02/2020,07/03/2020,Photograph,butterfly,Resident,United StatesGeorgiaMcIntosh County,31.6068055,-81.31376879999999,point record,"In our yard at Priester near Shellman Bluff, GA.",This is our first sighting in our neighborhood.  We also saw our first at Harris Neck NWR this Spring!,ncrosbyrd (50024),,,07/03/2020 06:05:28
1257844,Battus philenor,07/03/2020,07/04/2020,Photograph,caterpillar,Resident,United StatesVirginiaGiles County,37.3262053,-80.75154650000002,point record,Angel’s Rest Trail,,Cyrus Li (55491),,,07/04/2020 09:21:58
1257897,Battus philenor,07/03/2020,07/09/2020,Photograph,butterfly,Resident,United StatesNew Mexico,32.22890293233336,-106.79895401000977,point record,,I saw at least 6 of them.,cjgoin (134434),,,07/09/2020 06:33:57
1258117,Battus philenor,07/05/2020,07/06/2020,Photograph,caterpillar,Resident,United StatesTexasTravis County,30.2402498,-97.90611729999999,point record,,"11 Caterpillars on Dutchman's Pipevine.  This is the second set of pipevine swallowtail caterpillars on this plant this year.  The first was a set of 7 caterpillars, that ate the plant to its nubs on 6/18/2020.  The caterpillars then wandered off to attempt to find more food (unlikely since this is currently my only pipevine).  The plant regrew new leaves, and now another butterfly has laid some more eggs.",aer11 (136449),,,07/06/2020 06:54:24
1258865,Battus philenor,07/08/2020,02/27/2021,Photograph,caterpillar,Resident,United StatesWisconsinDunn County,44.77419496689601,-91.92731271693988,point record,,Lots of these caterpillars on a Dutchman’s pipe behind my house. ,sarahbfoot (136590),,,02/27/2021 19:26:58
1259927,Battus philenor,07/12/2020,07/12/2020,Photograph,butterfly,Resident,United StatesIllinoisJohnson County,37.485989969664736,-88.92819895063293,point record,,Along stream bed. Cruising area and returning to feed at stand of phlox.  Dutchman Lake area of Shawnee National Forest.,Mapper (40383),,,07/12/2020 20:55:39
1260009,Battus philenor,07/13/2020,07/25/2020,Photograph,butterfly,Resident,United StatesTennesseeHamilton County,35.002271,-85.36614039999999,point record,Reflection Riding,,schaarschmidt (134580),,,07/25/2020 07:32:13
1260328,Battus philenor,07/04/2020,07/25/2020,Photograph,butterfly,Resident,United StatesTennesseeMcMinn County,35.2782925,-84.6851547,point record,,,schaarschmidt (134580),,,07/25/2020 07:50:16
1261052,Battus philenor,07/17/2020,07/17/2020,Photograph,caterpillar,Resident,United StatesVirginiaMontgomery County,37.19767969097833,-80.3866344780487,point record,Steep slope/cliff off the side of Sweeney Rd. Pipevines grow along the edge but are primarily located on the top of the slope. Difficult to access ,Found on Aristolochia macrophylla. Two individuals on separate plants. ,Cyrus Li (55491),,,07/17/2020 18:54:18
1261061,Battus philenor,07/14/2020,07/17/2020,Photograph,butterfly,Resident,United StatesCaliforniaNevada County,39.048107134531165,-121.12986669425659,point record,,"Very flighty, not a good specimen. Poor image quality.  Pipevine is my best guess",bfreegv (129466),,,07/17/2020 17:37:23
1261110,Battus philenor,07/10/2020,07/25/2020,Photograph,butterfly,Resident,United StatesTennesseeLincoln County,35.236958069293145,-86.70937980757026,point record,,,Jay Brasher (112512),,,07/25/2020 07:20:43
1261111,Battus philenor,07/10/2020,07/25/2020,Photograph,butterfly,Resident,United StatesTennesseeLincoln County,35.236958069293145,-86.70937980757026,point record,,,Jay Brasher (112512),,,07/25/2020 07:21:19
1261152,Battus philenor,07/16/2020,07/18/2020,Photograph,butterfly,Resident,United StatesFloridaLeon County,30.4382559,-84.28073289999999,point record,,,sgensits (127359),,,07/18/2020 17:18:17
1261644,Battus philenor,08/06/2017,08/28/2020,Photograph,caterpillar,Resident,United StatesNew JerseyWarren County,40.75836839999999,-74.99183289999999,point record,,Feeding on Aristolochia Macrophylla in a school memorial butterfly garden.,BarbSendelbach (149),,,08/28/2020 18:59:42
1261715,Battus philenor,05/27/2008,07/29/2020,Photograph,butterfly,Resident,United StatesKansasMarion County,38.2463992,-97.3489233,point record,,"Captured, photographed and released",JaserOC (136722),,,07/29/2020 10:27:45
1262021,Battus philenor,07/09/2020,07/22/2020,Photograph,butterfly,Resident,United StatesPennsylvaniaAdams County,39.7976294,-77.24081699999999,point record,,saw six,mmeshaka (136496),,,07/22/2020 16:15:32
1262035,Battus philenor,07/14/2020,07/22/2020,Photograph,butterfly,Resident,United StatesPennsylvaniaAdams County,39.7976294,-77.24081699999999,point record,,14 of them; many were mating,mmeshaka (136496),,,07/22/2020 15:50:55
1263094,Battus philenor,07/24/2020,07/24/2020,Photograph,butterfly,Resident,United StatesFloridaMarion County,29.26489421003009,-82.28240891401397,point record,,Chasing the Monarch males in between feeds.,Diane R Halpin (118736),,,07/24/2020 20:14:48
1263913,Battus philenor,07/26/2020,07/27/2020,Photograph,butterfly,Resident,United StatesArizonaPima County,32.2915329,-110.737134,point record,,Did not land allowing photo of a top view. Fluttered about flowers for 10 to 15 minutes.,cjbruchman (134600),,,07/27/2020 17:03:29
1263956,Battus philenor,07/27/2018,07/27/2020,Photograph,butterfly,Resident,United StatesIndianaScott County,38.6635306,-85.842437,point record,,,meadowglenfarm (116524),,,07/27/2020 18:02:12
1263991,Battus philenor,07/27/2020,10/04/2020,Photograph,butterfly,Stray,United StatesWisconsinDunn County,44.7741177,-91.9278454,point record,,Have seen three butterflies since identifying the caterpillars earlier this month. We still have two chrysalis on our porch pending. ,sarahbfoot (136590),,,10/04/2020 13:26:23
1265315,Battus philenor,08/01/2020,08/01/2020,Photograph,butterfly,Resident,United StatesPennsylvaniaWayne County,41.28298225198022,-75.33269025764461,point record,,Flying between flowers on butterfly bush,Wanderlost (129383),,,08/01/2020 18:20:35
1265511,Battus philenor,08/02/2020,08/04/2020,Photograph,caterpillar,Resident,United StatesFloridaAlachua County,29.714841840000037,-82.48792265999994,point record,,,ezettler (130278),,,08/04/2020 19:29:40
1265601,Battus philenor,07/26/2020,08/28/2020,Photograph,butterfly,Resident,United StatesTexasGillespie County,30.222732360924912,-98.76606122969754,point record,,"I was visiting Wildseed Farms near Fredericksburg, Texas.  The pipevine swallowtail were mainly staying close to the red flame acanthus plants.  ",spmaestro (94576),,,08/28/2020 10:09:06
1265626,Battus philenor,08/01/2020,09/16/2020,Photograph,butterfly,Resident,United StatesTexasFort Bend County,29.718494229551528,-95.74527799201337,point record,,First Pipevine Swallowtail to lay eggs upon the fimbriata this season.,loyallonghorn (108682),,,09/16/2020 00:06:31
1265840,Battus philenor,08/03/2020,08/04/2020,Photograph,caterpillar,Resident,United StatesPennsylvaniaPhiladelphia County,40.08758781552292,-75.22188677294793,point record,,Dozens of larvae on woolly pipevine plant in Morris Arboretum.,DAE (125323),,,08/04/2020 04:56:00
1265902,Battus philenor,07/18/2020,08/04/2020,Photograph,caterpillar,Resident,United StatesWest VirginiaNicholas County,38.2247993,-80.5195517,point record,,,nch5013 (116732),,,08/04/2020 18:25:36
1266263,Battus philenor,08/05/2020,08/22/2020,Photograph,butterfly,Resident,United StatesTennesseePutnam County,36.1820318,-85.4987148,point record,,,ButterBelle (63450),,,08/22/2020 10:30:57
